test type,initial bit length,eve_ratio,sample_ratio,channel_noise,detection_noise,qber,outcome,final key length,bm_success_count,execution_time
Detection noise,100,0,0.15,0,0.1,0.0,Success,9,58,0.00015163421630859375
Detection noise,100,0,0.15,0,0.1,0.0,Success,5,55,0.00015926361083984375
Detection noise,100,0,0.15,0,0.1,0.0,Success,2,54,0.0001468658447265625
Detection noise,100,0,0.15,0,0.1,0.0,Success,1,54,0.00017499923706054688
Detection noise,100,0,0.15,0,0.1,0.0,Success,9,53,0.0001506805419921875
Detection noise,100,0,0.15,0,0.1,0.0,Success,8,55,0.00016307830810546875
Detection noise,100,0,0.15,0,0.1,0.0,Success,2,57,0.0001468658447265625
Detection noise,100,0,0.15,0,0.1,0.0,Success,10,56,0.00016617774963378906
Detection noise,100,0,0.15,0,0.1,0.0,Success,1,48,0.00014662742614746094
Detection noise,100,0,0.15,0,0.1,0.0,Success,6,53,0.00036334991455078125
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,52,0.00014829635620117188
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,59,0.0002434253692626953
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,58,0.0001552104949951172
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,54,0.00015306472778320312
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,4,53,0.00020813941955566406
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,58,0.00022220611572265625
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,49,0.00020647048950195312
Detection noise,100,0,0.15,0,0.1,0.0,Success,2,52,0.0001773834228515625
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,11,64,0.0001327991485595703
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,54,0.00015020370483398438
Detection noise,100,0,0.15,0,0.1,0.0,Success,5,53,0.00014662742614746094
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,7,53,0.00015497207641601562
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,8,57,0.00023484230041503906
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,53,0.0001468658447265625
Detection noise,100,0,0.15,0,0.1,0.0,Success,2,57,0.00015211105346679688
Detection noise,100,0,0.15,0,0.1,0.0,Success,1,53,0.00015687942504882812
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.1,0.0,Success,3,55,0.000152587890625
Detection noise,100,0,0.15,0,0.1,0.0,Success,8,52,0.0001933574676513672
Detection noise,100,0,0.15,0,0.2,0.0,Success,2,53,0.0001285076141357422
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,7,57,0.0001742839813232422
Detection noise,100,0,0.15,0,0.2,0.0,Success,8,53,0.0001583099365234375
Detection noise,100,0,0.15,0,0.2,0.0,Success,8,60,0.0001983642578125
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,63,0.00013136863708496094
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,54,0.0001811981201171875
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,53,0.00016927719116210938
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,59,0.0001537799835205078
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,5,53,0.0001609325408935547
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,62,0.00015044212341308594
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Fail,4,54,0.00018787384033203125
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,9,57,0.00019407272338867188
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,60,0.00020599365234375
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,49,0.0001938343048095703
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,55,0.00014734268188476562
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,9,56,0.00020837783813476562
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,56,0.0001571178436279297
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,2,52,0.00017952919006347656
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,1,50,0.00014257431030273438
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,47,0.0001475811004638672
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,8,64,0.0001671314239501953
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,2,55,0.00015687942504882812
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,2,52,0.0001633167266845703
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,63,0.000148773193359375
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,9,54,0.00019741058349609375
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,53,0.00015115737915039062
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,54,0.00015473365783691406
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,50,0.00019025802612304688
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,57,0.0001475811004638672
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,6,61,0.0001583099365234375
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Fail,2,52,0.00015044212341308594
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,46,0.00019240379333496094
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,61,0.00015115737915039062
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,9,64,0.00016021728515625
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Success,6,57,0.0002148151397705078
Detection noise,100,0,0.15,0,0.2,0.0,Success,4,54,0.00016021728515625
Detection noise,100,0,0.15,0,0.2,0.0,Success,9,55,0.00017762184143066406
Detection noise,100,0,0.15,0,0.2,0.0,Success,3,57,0.00018095970153808594
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0.0,Fail,9,54,0.00017642974853515625
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.2,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,10,64,0.00018310546875
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,9,63,0.0001652240753173828
Detection noise,100,0,0.15,0,0.3,0.0,Success,7,58,0.00021195411682128906
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,7,59,0.0001575946807861328
Detection noise,100,0,0.15,0,0.3,0.0,Success,8,60,0.00015664100646972656
Detection noise,100,0,0.15,0,0.3,0.0,Success,9,67,0.00016570091247558594
Detection noise,100,0,0.15,0,0.3,0.0,Fail,8,58,0.00020575523376464844
Detection noise,100,0,0.15,0,0.3,0.0,Success,2,55,0.00015234947204589844
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,3,56,0.00017976760864257812
Detection noise,100,0,0.15,0,0.3,0.0,Fail,4,61,0.0001583099365234375
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,12,61,0.00032639503479003906
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,2,55,0.00016021728515625
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,4,61,0.000209808349609375
Detection noise,100,0,0.15,0,0.3,0.0,"Not enough security, fail",5,63,0.0001583099365234375
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,10,62,0.00023102760314941406
Detection noise,100,0,0.15,0,0.3,0.0,Success,3,64,0.0001614093780517578
Detection noise,100,0,0.15,0,0.3,0.0,Success,9,57,0.00014829635620117188
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,6,57,0.00015735626220703125
Detection noise,100,0,0.15,0,0.3,0.0,Success,8,67,0.0001614093780517578
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,5,56,0.00028228759765625
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,9,64,0.0001728534698486328
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Fail,3,63,0.00016808509826660156
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,8,58,0.0003159046173095703
Detection noise,100,0,0.15,0,0.3,0.0,Success,9,60,0.00016450881958007812
Detection noise,100,0,0.15,0,0.3,0.0,Fail,4,58,0.00021576881408691406
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Fail,6,66,0.00015544891357421875
Detection noise,100,0,0.15,0,0.3,0.0,Fail,13,65,0.0001919269561767578
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,1,51,0.00014638900756835938
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Fail,3,60,0.0001537799835205078
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,4,55,0.0001785755157470703
Detection noise,100,0,0.15,0,0.3,0.0,Fail,8,55,0.0002620220184326172
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,6,63,0.00016880035400390625
Detection noise,100,0,0.15,0,0.3,0.0,Success,3,58,0.00016045570373535156
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,4,60,0.0001900196075439453
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,2,47,0.00015616416931152344
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,7,58,0.0001628398895263672
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Fail,4,58,0.000179290771484375
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0.0,Success,6,60,0.00016951560974121094
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Detection noise,100,0,0.15,0,0.3,0,"Not enough security, fail",0,0,0
Eve ratio,1000,0,0.1,0,0,0.0,Success,212,495,0.0004019737243652344
Eve ratio,1000,0,0.1,0,0,0.0,Success,204,503,0.0004119873046875
Eve ratio,1000,0,0.1,0,0,0.0,Success,241,506,0.0004286766052246094
Eve ratio,1000,0,0.1,0,0,0.0,Success,205,508,0.00037360191345214844
Eve ratio,1000,0,0.1,0,0,0.0,Success,207,482,0.00037097930908203125
Eve ratio,1000,0,0.1,0,0,0.0,Success,190,480,0.0003523826599121094
Eve ratio,1000,0,0.1,0,0,0.0,Success,211,497,0.0004382133483886719
Eve ratio,1000,0,0.1,0,0,0.0,Success,218,515,0.00041031837463378906
Eve ratio,1000,0,0.1,0,0,0.0,Success,193,495,0.0003800392150878906
Eve ratio,1000,0,0.1,0,0,0.0,Success,187,495,0.0003972053527832031
Eve ratio,1000,0.1,0.1,0,0,0.08,Success,99,484,0.0003857612609863281
Eve ratio,1000,0.1,0.1,0,0,0.045454545454545456,Success,120,484,0.0007326602935791016
Eve ratio,1000,0.1,0.1,0,0,0.04,Success,142,503,0.00040531158447265625
Eve ratio,1000,0.1,0.1,0,0,0.0,Success,203,496,0.00046062469482421875
Eve ratio,1000,0.1,0.1,0,0,0.0,Success,188,485,0.00045108795166015625
Eve ratio,1000,0.1,0.1,0,0,0.043478260869565216,Success,129,506,0.0004355907440185547
Eve ratio,1000,0.1,0.1,0,0,0.0,Success,191,491,0.0004673004150390625
Eve ratio,1000,0.1,0.1,0,0,0.0,Success,186,465,0.00036072731018066406
Eve ratio,1000,0.1,0.1,0,0,0.0,Success,207,515,0.0005190372467041016
Eve ratio,1000,0.1,0.1,0,0,0.037037037037037035,Success,162,498,0.0004887580871582031
Eve ratio,1000,0.2,0.1,0,0,0.0,Success,220,531,0.0004143714904785156
Eve ratio,1000,0.2,0.1,0,0,0.13043478260869565,Success,51,487,0.0006082057952880859
Eve ratio,1000,0.2,0.1,0,0,0.08333333333333333,Success,89,543,0.00042128562927246094
Eve ratio,1000,0.2,0.1,0,0,0.043478260869565216,Success,122,495,0.0003497600555419922
